stazione_id,data,inquinante,valore
4,2019/06/07,NO2,70
4,2019/06/07,CO_8h,0.7
4,2019/06/07,C6H6,1
5,2019/06/07,NO2,
5,2019/06/07,O3,
2,2019/06/07,SO2,8
2,2019/06/07,PM10,23
2,2019/06/07,PM25,15
2,2019/06/07,NO2,
2,2019/06/07,O3,104
2,2019/06/07,C6H6,0.5
6,2019/06/07,PM10,30
6,2019/06/07,PM25,19
6,2019/06/07,NO2,23
6,2019/06/07,CO_8h,0.6
6,2019/06/07,C6H6,0.5
7,2019/06/07,PM10,24
7,2019/06/07,NO2,46
7,2019/06/07,O3,104
8,2019/06/07,NO2,
8,2019/06/07,CO_8h,
8,2019/06/07,C6H6,
1,2019/06/10,NO2,
3,2019/06/10,NO2,57
3,2019/06/10,CO_8h,0.9
4,2019/06/10,PM10,38
4,2019/06/10,NO2,89
4,2019/06/10,CO_8h,0.6
4,2019/06/10,C6H6,1
5,2019/06/10,NO2,
5,2019/06/10,O3,
2,2019/06/10,SO2,2.5
2,2019/06/10,PM10,31
2,2019/06/10,PM25,17
2,2019/06/10,NO2,49
2,2019/06/10,O3,110
2,2019/06/10,C6H6,0.5
6,2019/06/10,PM10,34
6,2019/06/10,PM25,17
6,2019/06/10,NO2,
6,2019/06/10,CO_8h,0.6
6,2019/06/10,C6H6,0.5
7,2019/06/10,PM10,29
7,2019/06/10,NO2,35
7,2019/06/10,O3,116
8,2019/06/10,NO2,
8,2019/06/10,CO_8h,
8,2019/06/10,C6H6,
1,2019/06/11,NO2,
3,2019/06/11,NO2,86
3,2019/06/11,CO_8h,1.1
4,2019/06/11,PM10,48
4,2019/06/11,NO2,84
4,2019/06/11,CO_8h,0.7
4,2019/06/11,C6H6,1.2
5,2019/06/11,NO2,
5,2019/06/11,O3,
2,2019/06/11,SO2,2.5
2,2019/06/11,PM10,40
2,2019/06/11,PM25,19
2,2019/06/11,NO2,44
2,2019/06/11,O3,105
2,2019/06/11,C6H6,0.5
6,2019/06/11,PM10,48
6,2019/06/11,PM25,20
6,2019/06/11,NO2,57
6,2019/06/11,CO_8h,0.8
6,2019/06/11,C6H6,0.5
7,2019/06/11,PM10,39
7,2019/06/11,NO2,62
7,2019/06/11,O3,96
8,2019/06/11,NO2,
8,2019/06/11,CO_8h,
8,2019/06/11,C6H6,
1,2019/06/12,NO2,
3,2019/06/12,NO2,73
3,2019/06/12,CO_8h,0.9
4,2019/06/12,PM10,52
4,2019/06/12,NO2,63
4,2019/06/12,CO_8h,0.6
4,2019/06/12,C6H6,0.5
5,2019/06/12,NO2,
5,2019/06/12,O3,
2,2019/06/12,SO2,2.5
2,2019/06/12,PM10,43
2,2019/06/12,PM25,17
2,2019/06/12,NO2,57
2,2019/06/12,O3,103
2,2019/06/12,C6H6,0.5
6,2019/06/12,PM10,
6,2019/06/12,PM25,
6,2019/06/12,NO2,53
6,2019/06/12,CO_8h,
6,2019/06/12,C6H6,0.5
7,2019/06/12,PM10,43
7,2019/06/12,NO2,51
7,2019/06/12,O3,102
8,2019/06/12,NO2,
8,2019/06/12,CO_8h,
8,2019/06/12,C6H6,
1,2019/06/13,NO2,
3,2019/06/13,NO2,79
3,2019/06/13,CO_8h,0.9
4,2019/06/13,PM10,33
4,2019/06/13,NO2,66
4,2019/06/13,CO_8h,0.6
4,2019/06/13,C6H6,0.5
5,2019/06/13,NO2,
5,2019/06/13,O3,
2,2019/06/13,SO2,2.5
2,2019/06/13,PM10,28
2,2019/06/13,PM25,13
2,2019/06/13,NO2,51
2,2019/06/13,O3,107
2,2019/06/13,C6H6,0.5
6,2019/06/13,PM10,
6,2019/06/13,PM25,
6,2019/06/13,NO2,47
6,2019/06/13,CO_8h,0.6
6,2019/06/13,C6H6,0.5
7,2019/06/13,PM10,25
7,2019/06/13,NO2,49
7,2019/06/13,O3,102
8,2019/06/13,NO2,
8,2019/06/13,CO_8h,
8,2019/06/13,C6H6,
1,2019/06/14,NO2,
3,2019/06/14,NO2,82
3,2019/06/14,CO_8h,0.7
4,2019/06/14,PM10,17
4,2019/06/14,NO2,65
4,2019/06/14,CO_8h,0.5
4,2019/06/14,C6H6,0.5
5,2019/06/14,NO2,
5,2019/06/14,O3,
2,2019/06/14,SO2,2.5
2,2019/06/14,PM10,15
2,2019/06/14,PM25,9
2,2019/06/14,NO2,68
2,2019/06/14,O3,125
2,2019/06/14,C6H6,0.5
6,2019/06/14,PM10,14
6,2019/06/14,PM25,8
6,2019/06/14,NO2,50
6,2019/06/14,CO_8h,0.5
6,2019/06/14,C6H6,0.5
7,2019/06/14,PM10,14
7,2019/06/14,NO2,66
7,2019/06/14,O3,123
8,2019/06/14,NO2,
8,2019/06/14,CO_8h,
8,2019/06/14,C6H6,
1,2019/06/17,NO2,
3,2019/06/17,NO2,37
3,2019/06/17,CO_8h,0.5
4,2019/06/17,PM10,17
4,2019/06/17,NO2,46
4,2019/06/17,CO_8h,0.5
4,2019/06/17,C6H6,0.5
5,2019/06/17,NO2,
5,2019/06/17,O3,
2,2019/06/17,SO2,2.5
2,2019/06/17,PM10,15
2,2019/06/17,PM25,8
2,2019/06/17,NO2,52
2,2019/06/17,O3,129
2,2019/06/17,C6H6,0.5
6,2019/06/17,PM10,15
6,2019/06/17,PM25,6
6,2019/06/17,NO2,33
6,2019/06/17,CO_8h,0.5
6,2019/06/17,C6H6,0.5
7,2019/06/17,PM10,15
7,2019/06/17,NO2,31
7,2019/06/17,O3,132
8,2019/06/17,NO2,
8,2019/06/17,CO_8h,
8,2019/06/17,C6H6,
1,2019/06/18,NO2,
3,2019/06/18,NO2,49
3,2019/06/18,CO_8h,0.6
4,2019/06/18,PM10,32
4,2019/06/18,NO2,84
4,2019/06/18,CO_8h,0.7
4,2019/06/18,C6H6,1.4
5,2019/06/18,NO2,
5,2019/06/18,O3,
2,2019/06/18,SO2,2.5
2,2019/06/18,PM10,25
2,2019/06/18,PM25,14
2,2019/06/18,NO2,72
2,2019/06/18,O3,135
2,2019/06/18,C6H6,0.5
6,2019/06/18,PM10,32
6,2019/06/18,PM25,15
6,2019/06/18,NO2,59
6,2019/06/18,CO_8h,0.6
6,2019/06/18,C6H6,0.5
7,2019/06/18,PM10,27
7,2019/06/18,NO2,61
7,2019/06/18,O3,136
8,2019/06/18,NO2,
8,2019/06/18,CO_8h,
8,2019/06/18,C6H6,
1,2019/06/19,NO2,
3,2019/06/19,NO2,77
3,2019/06/19,CO_8h,0.7
4,2019/06/19,PM10,35
4,2019/06/19,NO2,92
4,2019/06/19,CO_8h,0.8
4,2019/06/19,C6H6,1.2
5,2019/06/19,NO2,
5,2019/06/19,O3,
2,2019/06/19,SO2,2.5
2,2019/06/19,PM10,26
2,2019/06/19,PM25,13
2,2019/06/19,NO2,72
2,2019/06/19,O3,149
2,2019/06/19,C6H6,0.5
6,2019/06/19,PM10,28
6,2019/06/19,PM25,12
6,2019/06/19,NO2,61
6,2019/06/19,CO_8h,0.7
6,2019/06/19,C6H6,0.5
7,2019/06/19,PM10,26
7,2019/06/19,NO2,74
7,2019/06/19,O3,146
8,2019/06/19,NO2,
8,2019/06/19,CO_8h,
8,2019/06/19,C6H6,
1,2019/06/20,NO2,
3,2019/06/20,NO2,62
3,2019/06/20,CO_8h,0.7
4,2019/06/20,PM10,31
4,2019/06/20,NO2,86
4,2019/06/20,CO_8h,0.8
4,2019/06/20,C6H6,1
5,2019/06/20,NO2,
5,2019/06/20,O3,
2,2019/06/20,SO2,36
2,2019/06/20,PM10,26
2,2019/06/20,PM25,15
2,2019/06/20,NO2,70
2,2019/06/20,O3,146
2,2019/06/20,C6H6,0.5
6,2019/06/20,PM10,29
6,2019/06/20,PM25,15
6,2019/06/20,NO2,63
6,2019/06/20,CO_8h,0.7
6,2019/06/20,C6H6,0.5
7,2019/06/20,PM10,25
7,2019/06/20,NO2,60
7,2019/06/20,O3,147
8,2019/06/20,NO2,
8,2019/06/20,CO_8h,
8,2019/06/20,C6H6,
1,2019/06/21,NO2,
3,2019/06/21,NO2,62
3,2019/06/21,CO_8h,0.6
4,2019/06/21,PM10,22
4,2019/06/21,NO2,57
4,2019/06/21,CO_8h,0.6
4,2019/06/21,C6H6,0.5
5,2019/06/21,NO2,
5,2019/06/21,O3,
2,2019/06/21,SO2,37
2,2019/06/21,PM10,21
2,2019/06/21,PM25,13
2,2019/06/21,NO2,44
2,2019/06/21,O3,130
2,2019/06/21,C6H6,0.5
6,2019/06/21,PM10,21
6,2019/06/21,PM25,8
6,2019/06/21,NO2,49
6,2019/06/21,CO_8h,0.6
6,2019/06/21,C6H6,0.5
7,2019/06/21,PM10,19
7,2019/06/21,NO2,55
7,2019/06/21,O3,120
8,2019/06/21,NO2,
8,2019/06/21,CO_8h,
8,2019/06/21,C6H6,
1,2019/06/24,NO2,
3,2019/06/24,NO2,91
3,2019/06/24,CO_8h,0.7
4,2019/06/24,PM10,18
4,2019/06/24,NO2,112
4,2019/06/24,CO_8h,0.7
4,2019/06/24,C6H6,0.5
5,2019/06/24,NO2,
5,2019/06/24,O3,
2,2019/06/24,SO2,2.5
2,2019/06/24,PM10,15
2,2019/06/24,PM25,11
2,2019/06/24,NO2,
2,2019/06/24,O3,138
2,2019/06/24,C6H6,0.5
6,2019/06/24,PM10,19
6,2019/06/24,PM25,10
6,2019/06/24,NO2,59
6,2019/06/24,CO_8h,0.8
6,2019/06/24,C6H6,
7,2019/06/24,PM10,18
7,2019/06/24,NO2,69
7,2019/06/24,O3,140
8,2019/06/24,NO2,
8,2019/06/24,CO_8h,
8,2019/06/24,C6H6,
1,2019/06/25,NO2,
3,2019/06/25,NO2,117
3,2019/06/25,CO_8h,0.9
4,2019/06/25,PM10,32
4,2019/06/25,NO2,98
4,2019/06/25,CO_8h,0.9
4,2019/06/25,C6H6,1.6
5,2019/06/25,NO2,
5,2019/06/25,O3,
2,2019/06/25,SO2,2.5
2,2019/06/25,PM10,24
2,2019/06/25,PM25,17
2,2019/06/25,NO2,
2,2019/06/25,O3,174
2,2019/06/25,C6H6,0.5
6,2019/06/25,PM10,32
6,2019/06/25,PM25,18
6,2019/06/25,NO2,61
6,2019/06/25,CO_8h,0.8
6,2019/06/25,C6H6,
7,2019/06/25,PM10,27
7,2019/06/25,NO2,66
7,2019/06/25,O3,179
8,2019/06/25,NO2,
8,2019/06/25,CO_8h,
8,2019/06/25,C6H6,
1,2019/06/26,NO2,
3,2019/06/26,NO2,159
3,2019/06/26,CO_8h,0.9
4,2019/06/26,PM10,36
4,2019/06/26,NO2,121
4,2019/06/26,CO_8h,0.9
4,2019/06/26,C6H6,1.4
5,2019/06/26,NO2,
5,2019/06/26,O3,
2,2019/06/26,SO2,2.5
2,2019/06/26,PM10,28
2,2019/06/26,PM25,17
2,2019/06/26,NO2,58
2,2019/06/26,O3,186
2,2019/06/26,C6H6,0.5
6,2019/06/26,PM10,33
6,2019/06/26,PM25,19
6,2019/06/26,NO2,59
6,2019/06/26,CO_8h,0.7
6,2019/06/26,C6H6,
7,2019/06/26,PM10,29
7,2019/06/26,NO2,68
7,2019/06/26,O3,191
8,2019/06/26,NO2,
8,2019/06/26,CO_8h,
8,2019/06/26,C6H6,
1,2019/06/27,NO2,
3,2019/06/27,NO2,148
3,2019/06/27,CO_8h,1
4,2019/06/27,PM10,55
4,2019/06/27,NO2,103
4,2019/06/27,CO_8h,0.9
4,2019/06/27,C6H6,1.5
5,2019/06/27,NO2,
5,2019/06/27,O3,
2,2019/06/27,SO2,9
2,2019/06/27,PM10,38
2,2019/06/27,PM25,24
2,2019/06/27,NO2,57
2,2019/06/27,O3,218
2,2019/06/27,C6H6,0.5
6,2019/06/27,PM10,44
6,2019/06/27,PM25,28
6,2019/06/27,NO2,80
6,2019/06/27,CO_8h,0.8
6,2019/06/27,C6H6,
7,2019/06/27,PM10,48
7,2019/06/27,NO2,94
7,2019/06/27,O3,224
8,2019/06/27,NO2,
8,2019/06/27,CO_8h,
8,2019/06/27,C6H6,
2,2019/06/28,O3,192
1,2019/06/28,NO2,
3,2019/06/28,NO2,108
3,2019/06/28,CO_8h,1.2
4,2019/06/28,PM10,62
4,2019/06/28,NO2,88
4,2019/06/28,CO_8h,1
4,2019/06/28,C6H6,1.3
5,2019/06/28,NO2,
5,2019/06/28,O3,
2,2019/06/28,SO2,2.5
2,2019/06/28,PM10,42
2,2019/06/28,PM25,28
2,2019/06/28,NO2,106
2,2019/06/28,C6H6,1.3
6,2019/06/28,PM10,54
6,2019/06/28,PM25,32
6,2019/06/28,NO2,67
6,2019/06/28,CO_8h,0.9
6,2019/06/28,C6H6,
7,2019/06/28,PM10,66
7,2019/06/28,NO2,93
7,2019/06/28,O3,169
8,2019/06/28,NO2,
8,2019/06/28,CO_8h,
8,2019/06/28,C6H6,
3,2019/07/01,NO2,113
8,2019/07/01,C6H6,
8,2019/07/01,CO_8h,
8,2019/07/01,NO2,
7,2019/07/01,O3,186
7,2019/07/01,NO2,49
7,2019/07/01,PM10,27
6,2019/07/01,C6H6,
6,2019/07/01,CO_8h,0.6
6,2019/07/01,NO2,48
6,2019/07/01,PM25,13
6,2019/07/01,PM10,29
2,2019/07/01,C6H6,0.5
1,2019/07/01,NO2,
2,2019/07/01,O3,178
2,2019/07/01,NO2,72
2,2019/07/01,PM25,17
2,2019/07/01,PM10,27
2,2019/07/01,SO2,2.5
5,2019/07/01,O3,
5,2019/07/01,NO2,
4,2019/07/01,C6H6,0.5
4,2019/07/01,CO_8h,0.8
4,2019/07/01,NO2,102
4,2019/07/01,PM10,35
3,2019/07/01,CO_8h,0.6
1,2019/07/02,NO2,
3,2019/07/02,NO2,70
3,2019/07/02,CO_8h,0.6
4,2019/07/02,PM10,37
4,2019/07/02,NO2,103
4,2019/07/02,CO_8h,0.9
4,2019/07/02,C6H6,1
5,2019/07/02,NO2,
5,2019/07/02,O3,
2,2019/07/02,SO2,5
2,2019/07/02,PM10,30
2,2019/07/02,PM25,18
2,2019/07/02,NO2,
2,2019/07/02,O3,175
2,2019/07/02,C6H6,0.5
6,2019/07/02,PM10,29
6,2019/07/02,PM25,15
6,2019/07/02,NO2,53
6,2019/07/02,CO_8h,0.7
6,2019/07/02,C6H6,
7,2019/07/02,PM10,35
7,2019/07/02,NO2,49
7,2019/07/02,O3,152
8,2019/07/02,NO2,
8,2019/07/02,CO_8h,
8,2019/07/02,C6H6,
1,2019/07/03,NO2,
3,2019/07/03,NO2,83
3,2019/07/03,CO_8h,0.6
4,2019/07/03,PM10,20
4,2019/07/03,NO2,68
4,2019/07/03,CO_8h,0.7
4,2019/07/03,C6H6,1
5,2019/07/03,NO2,
5,2019/07/03,O3,
2,2019/07/03,SO2,2.5
2,2019/07/03,PM10,16
2,2019/07/03,PM25,9
2,2019/07/03,NO2,
2,2019/07/03,O3,150
2,2019/07/03,C6H6,0.5
6,2019/07/03,PM10,13
6,2019/07/03,PM25,4
6,2019/07/03,NO2,54
6,2019/07/03,CO_8h,0.6
6,2019/07/03,C6H6,
7,2019/07/03,PM10,
7,2019/07/03,NO2,68
7,2019/07/03,O3,132
8,2019/07/03,NO2,
8,2019/07/03,CO_8h,
8,2019/07/03,C6H6,
1,2019/07/04,NO2,
3,2019/07/04,NO2,73
3,2019/07/04,CO_8h,0.6
4,2019/07/04,PM10,29
4,2019/07/04,NO2,100
4,2019/07/04,CO_8h,0.8
4,2019/07/04,C6H6,1
5,2019/07/04,NO2,
5,2019/07/04,O3,
2,2019/07/04,SO2,2.5
2,2019/07/04,PM10,21
2,2019/07/04,PM25,12
2,2019/07/04,NO2,
2,2019/07/04,O3,181
2,2019/07/04,C6H6,0.5
6,2019/07/04,PM10,25
6,2019/07/04,PM25,11
6,2019/07/04,NO2,54
6,2019/07/04,CO_8h,0.7
6,2019/07/04,C6H6,
7,2019/07/04,PM10,27
7,2019/07/04,NO2,54
7,2019/07/04,O3,174
8,2019/07/04,NO2,
8,2019/07/04,CO_8h,
8,2019/07/04,C6H6,
1,2019/07/05,NO2,
3,2019/07/05,NO2,77
3,2019/07/05,CO_8h,0.6
4,2019/07/05,PM10,22
4,2019/07/05,NO2,86
4,2019/07/05,CO_8h,0.8
4,2019/07/05,C6H6,1.2
5,2019/07/05,NO2,
5,2019/07/05,O3,
2,2019/07/05,SO2,2.5
2,2019/07/05,PM10,17
2,2019/07/05,PM25,11
2,2019/07/05,NO2,
2,2019/07/05,O3,157
2,2019/07/05,C6H6,0.5
6,2019/07/05,PM10,17
6,2019/07/05,PM25,9
6,2019/07/05,NO2,52
6,2019/07/05,CO_8h,0.7
6,2019/07/05,C6H6,
7,2019/07/05,PM10,19
7,2019/07/05,NO2,59
7,2019/07/05,O3,160
8,2019/07/05,NO2,
8,2019/07/05,CO_8h,
8,2019/07/05,C6H6,
1,2019/07/08,NO2,
3,2019/07/08,NO2,27
3,2019/07/08,CO_8h,0.6
4,2019/07/08,PM10,30
4,2019/07/08,NO2,29
4,2019/07/08,CO_8h,0.7
4,2019/07/08,C6H6,0.5
5,2019/07/08,NO2,
5,2019/07/08,O3,
2,2019/07/08,SO2,2.5
2,2019/07/08,PM10,25
2,2019/07/08,PM25,15
2,2019/07/08,NO2,21
2,2019/07/08,O3,116
2,2019/07/08,C6H6,0.5
6,2019/07/08,PM10,29
6,2019/07/08,PM25,14
6,2019/07/08,NO2,24
6,2019/07/08,CO_8h,0.6
6,2019/07/08,C6H6,
7,2019/07/08,PM10,28
7,2019/07/08,NO2,22
7,2019/07/08,O3,115
8,2019/07/08,NO2,
8,2019/07/08,CO_8h,
8,2019/07/08,C6H6,
1,2019/07/09,NO2,
3,2019/07/09,NO2,58
3,2019/07/09,CO_8h,0.6
4,2019/07/09,PM10,27
4,2019/07/09,NO2,78
4,2019/07/09,CO_8h,0.9
4,2019/07/09,C6H6,0.5
5,2019/07/09,NO2,
5,2019/07/09,O3,
2,2019/07/09,SO2,2.5
2,2019/07/09,PM10,20
2,2019/07/09,PM25,12
2,2019/07/09,NO2,35
2,2019/07/09,O3,121
2,2019/07/09,C6H6,0.5
6,2019/07/09,PM10,22
6,2019/07/09,PM25,10
6,2019/07/09,NO2,44
6,2019/07/09,CO_8h,0.7
6,2019/07/09,C6H6,
7,2019/07/09,PM10,23
7,2019/07/09,NO2,37
7,2019/07/09,O3,118
8,2019/07/09,NO2,
8,2019/07/09,CO_8h,
8,2019/07/09,C6H6,
1,2019/07/10,NO2,
3,2019/07/10,NO2,64
3,2019/07/10,CO_8h,0.6
4,2019/07/10,PM10,27
4,2019/07/10,NO2,73
4,2019/07/10,CO_8h,0.8
4,2019/07/10,C6H6,0.5
5,2019/07/10,NO2,
5,2019/07/10,O3,
2,2019/07/10,SO2,2.5
2,2019/07/10,PM10,18
2,2019/07/10,PM25,11
2,2019/07/10,NO2,28
2,2019/07/10,O3,116
2,2019/07/10,C6H6,0.5
6,2019/07/10,PM10,
6,2019/07/10,PM25,
6,2019/07/10,NO2,40
6,2019/07/10,CO_8h,0.7
6,2019/07/10,C6H6,
7,2019/07/10,PM10,21
7,2019/07/10,NO2,42
7,2019/07/10,O3,118
8,2019/07/10,NO2,
8,2019/07/10,CO_8h,
8,2019/07/10,C6H6,
1,2019/07/11,NO2,
3,2019/07/11,NO2,32
3,2019/07/11,CO_8h,0.6
4,2019/07/11,PM10,23
4,2019/07/11,NO2,75
4,2019/07/11,CO_8h,0.5
4,2019/07/11,C6H6,1.1
5,2019/07/11,NO2,
5,2019/07/11,O3,
2,2019/07/11,SO2,2.5
2,2019/07/11,PM10,17
2,2019/07/11,PM25,9
2,2019/07/11,NO2,26
2,2019/07/11,O3,123
2,2019/07/11,C6H6,0.5
6,2019/07/11,PM10,19
6,2019/07/11,PM25,8
6,2019/07/11,NO2,44
6,2019/07/11,CO_8h,0.7
6,2019/07/11,C6H6,
7,2019/07/11,PM10,16
7,2019/07/11,NO2,32
7,2019/07/11,O3,125
8,2019/07/11,NO2,
8,2019/07/11,CO_8h,
8,2019/07/11,C6H6,
1,2019/07/12,NO2,
3,2019/07/12,NO2,64
3,2019/07/12,CO_8h,0.6
4,2019/07/12,PM10,28
4,2019/07/12,NO2,92
4,2019/07/12,CO_8h,0.5
4,2019/07/12,C6H6,1.4
5,2019/07/12,NO2,
5,2019/07/12,O3,
2,2019/07/12,SO2,2.5
2,2019/07/12,PM10,20
2,2019/07/12,PM25,11
2,2019/07/12,NO2,59
2,2019/07/12,O3,120
2,2019/07/12,C6H6,0.5
6,2019/07/12,PM10,23
6,2019/07/12,PM25,9
6,2019/07/12,NO2,46
6,2019/07/12,CO_8h,0.7
6,2019/07/12,C6H6,
7,2019/07/12,PM10,21
7,2019/07/12,NO2,46
7,2019/07/12,O3,118
8,2019/07/12,NO2,
8,2019/07/12,CO_8h,
8,2019/07/12,C6H6,
1,2019/07/15,NO2,
3,2019/07/15,NO2,28
3,2019/07/15,CO_8h,0.5
4,2019/07/15,PM10,16
4,2019/07/15,NO2,51
4,2019/07/15,CO_8h,0.25
4,2019/07/15,C6H6,0.5
5,2019/07/15,NO2,
5,2019/07/15,O3,
2,2019/07/15,SO2,2.5
2,2019/07/15,PM10,11
2,2019/07/15,PM25,7
2,2019/07/15,NO2,
2,2019/07/15,O3,120
2,2019/07/15,C6H6,0.5
6,2019/07/15,PM10,9
6,2019/07/15,PM25,3
6,2019/07/15,NO2,24
6,2019/07/15,CO_8h,0.6
6,2019/07/15,C6H6,
7,2019/07/15,PM10,9
7,2019/07/15,NO2,25
7,2019/07/15,O3,120
8,2019/07/15,NO2,
8,2019/07/15,CO_8h,
8,2019/07/15,C6H6,
1,2019/07/16,NO2,
3,2019/07/16,NO2,65
3,2019/07/16,CO_8h,0.6
4,2019/07/16,PM10,12
4,2019/07/16,NO2,63
4,2019/07/16,CO_8h,0.25
4,2019/07/16,C6H6,0.5
5,2019/07/16,NO2,
5,2019/07/16,O3,
2,2019/07/16,SO2,2.5
2,2019/07/16,PM10,8
2,2019/07/16,PM25,7
2,2019/07/16,NO2,
2,2019/07/16,O3,94
2,2019/07/16,C6H6,0.5
6,2019/07/16,PM10,11
6,2019/07/16,PM25,3
6,2019/07/16,NO2,46
6,2019/07/16,CO_8h,0.7
6,2019/07/16,C6H6,
7,2019/07/16,PM10,
7,2019/07/16,NO2,52
7,2019/07/16,O3,96
8,2019/07/16,NO2,
8,2019/07/16,CO_8h,
8,2019/07/16,C6H6,
1,2019/07/17,NO2,
3,2019/07/17,NO2,101
3,2019/07/17,CO_8h,0.7
4,2019/07/17,PM10,17
4,2019/07/17,NO2,97
4,2019/07/17,CO_8h,0.5
4,2019/07/17,C6H6,1.1
5,2019/07/17,NO2,
5,2019/07/17,O3,
2,2019/07/17,SO2,2.5
2,2019/07/17,PM10,14
2,2019/07/17,PM25,10
2,2019/07/17,NO2,
2,2019/07/17,O3,110
2,2019/07/17,C6H6,0.5
6,2019/07/17,PM10,14
6,2019/07/17,PM25,6
6,2019/07/17,NO2,43
6,2019/07/17,CO_8h,0.8
6,2019/07/17,C6H6,
7,2019/07/17,PM10,13
7,2019/07/17,NO2,53
7,2019/07/17,O3,109
8,2019/07/17,NO2,
8,2019/07/17,CO_8h,
8,2019/07/17,C6H6,
1,2019/07/18,NO2,
3,2019/07/18,NO2,94
3,2019/07/18,CO_8h,0.9
4,2019/07/18,PM10,20
4,2019/07/18,NO2,92
4,2019/07/18,CO_8h,0.6
4,2019/07/18,C6H6,1.3
5,2019/07/18,NO2,
5,2019/07/18,O3,
2,2019/07/18,SO2,9
2,2019/07/18,PM10,15
2,2019/07/18,PM25,11
2,2019/07/18,NO2,
2,2019/07/18,O3,126
2,2019/07/18,C6H6,0.5
6,2019/07/18,PM10,19
6,2019/07/18,PM25,7
6,2019/07/18,NO2,74
6,2019/07/18,CO_8h,0.8
6,2019/07/18,C6H6,0.5
7,2019/07/18,PM10,16
7,2019/07/18,NO2,72
7,2019/07/18,O3,124
8,2019/07/18,NO2,
8,2019/07/18,CO_8h,
8,2019/07/18,C6H6,
1,2019/07/19,NO2,
3,2019/07/19,NO2,74
3,2019/07/19,CO_8h,0.9
4,2019/07/19,PM10,26
4,2019/07/19,NO2,109
4,2019/07/19,CO_8h,0.6
4,2019/07/19,C6H6,1.5
5,2019/07/19,NO2,
5,2019/07/19,O3,
2,2019/07/19,SO2,5
2,2019/07/19,PM10,19
2,2019/07/19,PM25,13
2,2019/07/19,NO2,
2,2019/07/19,O3,135
2,2019/07/19,C6H6,0.5
6,2019/07/19,PM10,23
6,2019/07/19,PM25,12
6,2019/07/19,NO2,66
6,2019/07/19,CO_8h,0.9
6,2019/07/19,C6H6,0.5
7,2019/07/19,PM10,20
7,2019/07/19,NO2,71
7,2019/07/19,O3,129
8,2019/07/19,NO2,
8,2019/07/19,CO_8h,
8,2019/07/19,C6H6,
1,2019/07/24,NO2,
3,2019/07/24,NO2,91
3,2019/07/24,CO_8h,0.8
4,2019/07/24,PM10,46
4,2019/07/24,NO2,106
4,2019/07/24,CO_8h,0.6
4,2019/07/24,C6H6,1.2
5,2019/07/24,NO2,
5,2019/07/24,O3,
2,2019/07/24,SO2,2.5
2,2019/07/24,PM10,33
2,2019/07/24,PM25,23
2,2019/07/24,NO2,49
2,2019/07/24,O3,189
2,2019/07/24,C6H6,0.5
6,2019/07/24,PM10,44
6,2019/07/24,PM25,26
6,2019/07/24,NO2,62
6,2019/07/24,CO_8h,0.9
6,2019/07/24,C6H6,0.5
7,2019/07/24,PM10,37
7,2019/07/24,NO2,64
7,2019/07/24,O3,193
8,2019/07/24,NO2,
8,2019/07/24,CO_8h,
8,2019/07/24,C6H6,
1,2019/07/25,NO2,
3,2019/07/25,NO2,88
3,2019/07/25,CO_8h,1
4,2019/07/25,PM10,42
4,2019/07/25,NO2,121
4,2019/07/25,CO_8h,0.6
4,2019/07/25,C6H6,1.3
5,2019/07/25,NO2,
5,2019/07/25,O3,
2,2019/07/25,SO2,2.5
2,2019/07/25,PM10,33
2,2019/07/25,PM25,23
2,2019/07/25,NO2,48
2,2019/07/25,O3,184
2,2019/07/25,C6H6,1
6,2019/07/25,PM10,40
6,2019/07/25,PM25,25
6,2019/07/25,NO2,72
6,2019/07/25,CO_8h,1
6,2019/07/25,C6H6,1.1
7,2019/07/25,PM10,38
7,2019/07/25,NO2,74
7,2019/07/25,O3,187
8,2019/07/25,NO2,
8,2019/07/25,CO_8h,
8,2019/07/25,C6H6,
1,2019/07/26,NO2,
3,2019/07/26,NO2,78
3,2019/07/26,CO_8h,1
4,2019/07/26,PM10,44
4,2019/07/26,NO2,121
4,2019/07/26,CO_8h,0.7
4,2019/07/26,C6H6,1.5
5,2019/07/26,NO2,
5,2019/07/26,O3,
2,2019/07/26,SO2,2.5
2,2019/07/26,PM10,33
2,2019/07/26,PM25,22
2,2019/07/26,NO2,73
2,2019/07/26,O3,171
2,2019/07/26,C6H6,0.5
6,2019/07/26,PM10,41
6,2019/07/26,PM25,22
6,2019/07/26,NO2,74
6,2019/07/26,CO_8h,1
6,2019/07/26,C6H6,0.5
7,2019/07/26,PM10,39
7,2019/07/26,NO2,87
7,2019/07/26,O3,176
8,2019/07/26,NO2,
8,2019/07/26,CO_8h,
8,2019/07/26,C6H6,
1,2019/07/30,NO2,
3,2019/07/30,NO2,37
3,2019/07/30,CO_8h,0.5
4,2019/07/30,PM10,15
4,2019/07/30,NO2,48
4,2019/07/30,CO_8h,0.25
4,2019/07/30,C6H6,0.5
5,2019/07/30,NO2,
5,2019/07/30,O3,
2,2019/07/30,SO2,2.5
2,2019/07/30,PM10,13
2,2019/07/30,PM25,8
2,2019/07/30,NO2,27
2,2019/07/30,O3,137
2,2019/07/30,C6H6,0.5
6,2019/07/30,PM10,14
6,2019/07/30,PM25,5
6,2019/07/30,NO2,43
6,2019/07/30,CO_8h,0.8
6,2019/07/30,C6H6,0.5
